,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
529,01-01-2019 06:55,1.80036E+14,fraud_Ledner-Pfannerstill,gas_transport,37,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20-11-1974,4f53dc5db243685999523ac65f7ac142,1325400929,42.492540000000005,-90.886837,0
530,01-01-2019 06:55,4.9883E+12,fraud_McCullough LLC,misc_pos,8.73,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,17-03-1937,607316193baf6f3dd434d504939c66aa,1325400958,41.731038,-74.573464,0
531,01-01-2019 06:56,3.78905E+14,fraud_Bailey-Morar,grocery_pos,157.71,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,01-05-1986,da7cfa4c04344e5f2e9f7f1fa2454e17,1325400969,35.713014,-99.549224,0
532,01-01-2019 06:56,4512828414983801773,fraud_Cummings LLC,gas_transport,56.5,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,25-07-1983,190fa28329f4fdcd9cb058cab9b95f0a,1325400969,39.039511,-79.474965,0
533,01-01-2019 06:56,3596217206093829,fraud_Pacocha-O'Reilly,grocery_pos,78.49,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-1988,11b51a73e45701b5bc6c9e0a270427ec,1325400970,40.753271999999996,-91.930771,0
534,01-01-2019 06:56,3561963695236764,fraud_Rempel Inc,shopping_net,87.84,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.06399999999999,-72.3366,1858,Clinical biochemist,03-03-1984,fab75b69140217baf9c1f402940fe0a1,1325400972,40.495259999999995,-71.508465,0
535,01-01-2019 06:56,4099707841315751,fraud_Sporer Inc,gas_transport,61.04,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",07-07-1975,80456b7fe6aac04f1e9ba506fdcc6464,1325401017,37.573021999999995,-79.209382,0
536,01-01-2019 06:58,3551217896304745,fraud_Gutmann-Upton,misc_pos,100.93,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,09-10-1976,5b7a74efe4949f29c501b27d96c34de8,1325401114,43.55786,-74.428683,0
537,01-01-2019 06:59,4.6404E+12,fraud_Lockman Ltd,grocery_pos,136.43,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,13-06-1951,f36b7c2451a1342ba00ea02842db6b18,1325401149,31.334189000000002,-91.736019,0
538,01-01-2019 07:00,4653879239169997,fraud_Friesen-D'Amore,gas_transport,68.73,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",06-06-1999,6179a1db533b8a6103d89ff31c2b1bfe,1325401246,37.704605,-85.656044,0
539,01-01-2019 07:01,6011492816282597,fraud_Torp-Labadie,gas_transport,77.02,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,11-06-1986,dd94dcd84e29722f8156292b74d2ab60,1325401262,32.844328000000004,-91.793546,0
540,01-01-2019 07:03,2.13137E+14,fraud_Volkman-Predovic,shopping_net,6.48,Christine,Davis,F,736 Moss Motorway Suite 549,Humboldt,AZ,86329,34.5189,-112.2523,1179,"Civil engineer, contracting",20-01-1955,1c3b455d21e7debb5c8b20097666958e,1325401391,33.676231,-112.389594,0
541,01-01-2019 07:03,2512312531485080,fraud_Koepp-Witting,grocery_pos,66.52,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",08-10-1956,5e530df7771cb7e24cdd84ae6d407c78,1325401424,43.133883000000004,-83.350473,0
542,01-01-2019 07:03,4003771737807706,fraud_Mraz-Herzog,gas_transport,60.1,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",01-01-1958,1a557236f0e55e5d80ac9963baaad584,1325401428,36.117952,-90.437908,0
543,01-01-2019 07:04,4119762878330989,fraud_Bednar Group,misc_net,5.78,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,19-08-1945,715cf3ddf725f9619b6eb81f0a2ba57f,1325401498,40.598555,-88.717021,0
544,01-01-2019 07:05,6528911529051375,fraud_Kuhn LLC,misc_net,124.79,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,27-04-1965,988c5fba79c4f23f52b2bd996a7ec482,1325401511,44.905327,-90.884945,0
545,01-01-2019 07:06,2.13174E+14,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,9.82,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",07-10-1959,a43094ec0cbb91ba52c1c10b7169b5e4,1325401586,41.059801,-86.726607,0
546,01-01-2019 07:07,4.48113E+12,"fraud_Raynor, Feest and Miller",gas_transport,61.41,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,30-04-1975,16b701b7146a8bdc345502c6bf3b8b34,1325401634,43.124525,-71.545704,0
547,01-01-2019 07:09,3501942333500073,fraud_Funk Group,grocery_net,51.28,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,30-11-1999,c56c309fa13d1c9ee97aadd3b1eb313b,1325401750,34.166810999999996,-111.595599,0
548,01-01-2019 07:10,4063094974360571498,"fraud_Christiansen, Goyette and Schamberger",gas_transport,92.76,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",13-06-1963,caedb2e95360b4615a85193357810e38,1325401826,42.599951000000004,-112.758179,0
549,01-01-2019 07:11,6011934240159560,fraud_Trantow PLC,grocery_net,42.54,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",02-11-1974,0892435b687c50f395f5cbbbc56efdc3,1325401911,43.413409,-67.938911,0
550,01-01-2019 07:11,3.77027E+14,fraud_Conroy-Cruickshank,gas_transport,71.06,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,27-10-1974,a29812ac63e9b065046efd387a6ec8b5,1325401915,36.447072999999996,-91.941927,0
551,01-01-2019 07:12,3511378610369890,fraud_Bogisich-Homenick,misc_net,4.26,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,01-04-1973,245808873287633a9a96195244def00e,1325401950,35.036513,-87.00354,0
552,01-01-2019 07:13,4220495028289516646,fraud_Jast and Sons,food_dining,74.09,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,22-05-1966,4a4cf450e1ee2741e3c3a43544c3cd64,1325401981,33.917815999999995,-117.821826,0
553,01-01-2019 07:13,3.61539E+13,fraud_Conroy Ltd,shopping_pos,6.59,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,13-10-1949,40f19c990e060f60d20b8c77fbb710ff,1325402009,28.992813,-82.16615,0
554,01-01-2019 07:14,4239552724014407,fraud_Kiehn-Emmerich,grocery_pos,67.98,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,27-03-1936,5ea3a2326411e4781bef4be5bd3f4b07,1325402088,41.493388,-84.55955,0
555,01-01-2019 07:15,3519232971341141,fraud_Koepp-Parker,grocery_pos,106.83,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,10-09-1961,9f8dbd1f23da1bea7622c70d87008b78,1325402139,40.981911,-81.105176,0
556,01-01-2019 07:16,3.67214E+13,fraud_Bernhard Inc,gas_transport,56.59,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,01-07-1968,5a58d51268908ba1ab7f8090b61db384,1325402200,41.785261,-74.554777,0
557,01-01-2019 07:16,2231186809828225,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,6.71,Katherine,Pennington,F,73869 Connie Prairie,Vienna,GA,31092,32.0913,-83.7922,7420,Phytotherapist,15-01-1957,85401905be867a97f995e0dd6c44b46c,1325402205,32.473304,-84.563429,0
558,01-01-2019 07:17,2348245054386329,fraud_Stark-Batz,entertainment,16.08,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,02-02-1946,0d0cbcb30d4a99512542a84eb09469bb,1325402224,43.011965000000004,-80.629362,0
559,01-01-2019 07:17,1.80047E+14,fraud_Bogisich Inc,grocery_pos,63.22,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",17-04-1942,904be45e02c12554d9adf781d203b266,1325402269,37.504124,-88.581738,0
560,01-01-2019 07:17,3518758680062249,fraud_Bailey-Morar,grocery_pos,60.65,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,24-11-1989,ce01044c1bfbdb2dd8afb20b3b104f98,1325402274,38.015263,-109.543831,0
561,01-01-2019 07:18,3.75534E+14,fraud_Hickle Group,shopping_pos,127.09,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,28-03-1986,9bb5c3930d00b2dcb4276ad4621af965,1325402311,39.263465000000004,-79.474877,0
562,01-01-2019 07:19,4488258847705225890,"fraud_Towne, Greenholt and Koepp",shopping_net,4.56,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,23-08-1929,fd21e41966166ecf54c9288a5b13cf62,1325402384,33.149021000000005,-80.811209,0
563,01-01-2019 07:19,6.76299E+11,"fraud_Lockman, West and Runte",grocery_pos,99.92,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,10-12-1971,6745d638ddd330b020341363bef6bc18,1325402398,40.262049,-80.833015,0
564,01-01-2019 07:20,3540862542587229,fraud_Mraz-Herzog,gas_transport,60.15,Nancy,Roach,F,376 Brown Courts,Yellowstone National Park,WY,82190,44.7957,-110.6137,369,Materials engineer,16-11-1941,ff065ff2abbe15990f3ccbd5e549f085,1325402402,45.687059999999995,-109.891525,0
565,01-01-2019 07:20,3.04342E+13,fraud_Emard Inc,gas_transport,42.1,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,08-07-1995,ebbffdde1a88f889b1eea0a895eabf10,1325402408,43.595613,-123.429412,0
566,01-01-2019 07:22,4998109455173950,fraud_Schamberger-O'Keefe,grocery_pos,205.76,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,18-11-1987,28f3be829fc05cc266b8e20e4d07e0eb,1325402554,39.511175,-94.760973,0
567,01-01-2019 07:23,4933461930348832,fraud_Brekke and Sons,gas_transport,55.68,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,29-09-1976,44a1d5fa0cf18eba0014506f9add3ad9,1325402588,45.868418,-93.458294,0
568,01-01-2019 07:23,6011109736646996,"fraud_Casper, Hand and Zulauf",grocery_pos,194.98,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,08-02-1983,d73b04ec55f041be70e072ee01237f8b,1325402600,34.747884,-77.812611,0
569,01-01-2019 07:23,4.78323E+12,fraud_Dickinson Ltd,misc_pos,40.8,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,22-04-1961,6eee43bf092f0e032e378ef0819e4a7b,1325402621,39.344753999999995,-100.032553,0
570,01-01-2019 07:23,6011603272871604,fraud_Nienow PLC,entertainment,22.82,Robert,Holland,M,431 Tracy Expressway,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,16-05-1969,ec9cc7a2d0d3edd927361707234eca0d,1325402633,34.118755,-83.799105,0
571,01-01-2019 07:24,4998109455173950,fraud_Wolf Inc,grocery_pos,212.87,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,18-11-1987,100f6146829a593605fe199a0a0fb4d5,1325402666,38.440444,-93.968005,0
572,01-01-2019 07:26,3517814635263522,fraud_Sporer Inc,gas_transport,31.66,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,16-10-1941,9f258e4409c47838e5ad7146245d5385,1325402771,37.676766,-80.710909,0
573,01-01-2019 07:26,3.85805E+13,fraud_Volkman Ltd,misc_net,23.05,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13-05-1968,242424f9728977abcfe909600978618d,1325402805,49.030995000000004,-103.109525,0
574,01-01-2019 07:26,6.3903E+11,fraud_Rempel Inc,shopping_net,83.17,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.1935,-89.0933,639,Mechanical engineer,01-08-1982,e6f5bb857b0851252490f307c7cdbc62,1325402816,37.502558,-89.538733,0
575,01-01-2019 07:28,3.00291E+13,fraud_Emmerich-Luettgen,grocery_net,63.31,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,09-10-1970,0685dd14ed050768f49345649b9773fd,1325402882,42.035315999999995,-80.08226,0
576,01-01-2019 07:28,1.80095E+14,fraud_Kutch LLC,gas_transport,77.83,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,43.7575,-122.481,597,Forensic psychologist,19-05-1961,b8848e6439f24ca232b875cc8c548bb9,1325402923,44.438045,-121.970543,0
577,01-01-2019 07:30,3.02429E+13,fraud_Mante Group,misc_net,3.68,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,06-04-1958,2d9f4241196b559794520bc43e54ce81,1325403046,46.345956,-84.000883,0
578,01-01-2019 07:32,5.81508E+11,fraud_Murray-Smitham,grocery_pos,95.8,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407,Clothing/textile technologist,08-08-1978,f6098c2c3707da8b1805f2647a3e8cba,1325403131,32.344145000000005,-98.569402,0
579,01-01-2019 07:33,4.26E+12,"fraud_Baumbach, Feeney and Morar",shopping_net,3.15,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,22-11-1968,ba6bee937b843991f95611b9675cc986,1325403195,37.897032,-97.804613,0
580,01-01-2019 07:33,3.04043E+13,fraud_Thiel PLC,misc_pos,508.59,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,25-10-1993,06c97720f8c9fdf220edcc029877363c,1325403203,43.591414,-78.301217,0
581,01-01-2019 07:33,3.0371E+13,"fraud_Reilly, Heaney and Cole",gas_transport,55.35,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",31-01-1961,cb9f5f2d15278bc2a58d6c8c7a51c1ab,1325403209,38.33354,-88.557781,0
582,01-01-2019 07:34,6011626928491360,fraud_Hudson-Ratke,grocery_pos,123.2,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,19-11-1960,7250d66c9afecb3e57759a78a6c7d77e,1325403252,35.868466,-89.548536,0
583,01-01-2019 07:34,2297447006766555,fraud_Kuhic LLC,shopping_net,1.13,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,13-01-1960,ba271c26b118fc96b4ae5828d454dcc6,1325403265,39.320846,-89.343187,0
584,01-01-2019 07:34,6011893664860915,"fraud_Olson, Becker and Koch",gas_transport,91.22,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,31-07-1975,d81638aacaad5494f155cf70e1912957,1325403286,40.062868,-105.199294,0
585,01-01-2019 07:35,1.80065E+14,fraud_Mohr Inc,shopping_pos,8.19,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,15-02-1964,099889a73c97dde0df1927789a44277d,1325403341,40.595003000000005,-77.494432,0
586,01-01-2019 07:36,60427851591,fraud_Kiehn Inc,grocery_pos,78.8,Bradley,Martinez,M,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,30-06-1976,eb6294e97a72ec3dcacfb41eb5eedc21,1325403387,35.081835,-99.764056,0
587,01-01-2019 07:36,3597337756918966,"fraud_Hagenes, Kohler and Hoppe",food_dining,116.04,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,08-03-1952,26d9a372f0370a11f4972589acd0e40c,1325403409,39.361539,-76.276545,0
588,01-01-2019 07:38,6011542681743618,fraud_Mraz-Herzog,gas_transport,63.54,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",09-08-1972,591f0361f48684e18d26b20570763bef,1325403527,38.742452,-79.105637,0
589,01-01-2019 07:39,3.76028E+14,fraud_Harris Inc,gas_transport,68.85,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,23-12-1974,f555a9523ee3b2dcb0bdb6ed459deb03,1325403540,38.795002000000004,-94.219522,0
590,01-01-2019 07:39,3559679414981506,fraud_Kerluke Inc,misc_net,9.21,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,29-03-1991,e02e4cb0524c7874d18ba53e336dae14,1325403574,43.395693,-74.660256,0
591,01-01-2019 07:43,4879265611163287,fraud_Block-Parisian,misc_net,76.86,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31,-82.8555,419,Advertising account executive,28-10-1990,08600d2084a23aa46a8dea69e4d78cc8,1325403814,30.784155,-83.200177,0
592,01-01-2019 07:43,4474324669797121,fraud_McDermott-Weimann,grocery_pos,150.82,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,09-09-1927,d4175d076783f76299e010c158b2b6c7,1325403831,38.179302,-119.614224,0
593,01-01-2019 07:44,2720433095629877,"fraud_Robel, Cummerata and Prosacco",gas_transport,51.44,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",22-08-1997,f3db3d290470a553bac6ccb60b05b81f,1325403896,43.243592,-69.994459,0
594,01-01-2019 07:46,3593118134380341,fraud_Heller-Langosh,gas_transport,57.83,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,10-05-1959,0de757cd559b19fcbc437e1c625d8938,1325404008,43.897163,-68.018978,0
595,01-01-2019 07:47,4599285557366057,fraud_Mraz-Herzog,gas_transport,69.05,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,18-11-1997,fe0d43e24cce220564395cdd5c7d254d,1325404042,38.827156,-98.085562,0
596,01-01-2019 07:47,3.71284E+14,fraud_Dooley Inc,shopping_pos,147.56,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",29-01-1952,6d742f954ef25de28787cd16fcfaf07b,1325404052,32.692762,-102.823356,0
597,01-01-2019 07:47,3.01352E+13,"fraud_Robel, Cummerata and Prosacco",gas_transport,77.62,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",27-11-1992,b5ce075eb7992d3fc45e500507a0322c,1325404063,38.748636,-94.884859,0
598,01-01-2019 07:48,3.01974E+13,fraud_Turcotte-Halvorson,misc_pos,42.88,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,19-09-1987,0e4a0dfaffa03225df6019b98bf53cb4,1325404132,37.014139,-78.151936,0
599,01-01-2019 07:49,3598304579370089,fraud_Jaskolski-Dibbert,grocery_net,30.93,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,27-12-1985,423115c3906513a92a69a9d6f55156ae,1325404158,38.37696,-96.548617,0
600,01-01-2019 07:53,4.22035E+12,fraud_Mayert Group,shopping_pos,117.96,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,20-01-1960,2c7d913ee40b827e6a25e668399ad3f4,1325404402,43.605107000000004,-82.946703,0
601,01-01-2019 07:54,3595111028444131,fraud_Kunde-Sanford,misc_net,3.18,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,17-04-1957,62cd1654abac4ea270b9b1a3e0f8cf13,1325404460,36.753937,-91.101249,0
602,01-01-2019 07:55,4.07977E+12,fraud_Cole PLC,grocery_pos,125.69,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,15-12-1965,637d26ade8d5c520540a8fb0910a7d28,1325404519,43.932656,-116.426446,0
603,01-01-2019 07:55,4355790796238264643,fraud_Bashirian Group,shopping_net,8.11,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,04-08-1969,a9bcbd56e97530b264aca9dd7878d413,1325404538,40.476247,-90.819337,0
604,01-01-2019 07:55,4220495028289516646,fraud_Dickinson Ltd,misc_pos,3.34,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,92882,33.8419,-117.6043,233717,Wellsite geologist,22-05-1966,621cbb20ee3cbdbb017bfd9ecfe6e595,1325404552,32.923527,-116.743069,0
605,01-01-2019 07:56,2229378226512508,"fraud_Cremin, Hamill and Reichel",misc_pos,32.44,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,06-11-1984,6e767da13edbd816831198bebb143636,1325404588,44.332865000000005,-89.849047,0
606,01-01-2019 07:56,4586810168620942,fraud_Mraz-Herzog,gas_transport,66.36,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",05-07-1997,e49d31db4764527a77179b1b338ded44,1325404614,32.740767,-79.667622,0
607,01-01-2019 07:57,5.01899E+11,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,105.76,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,08-01-1970,5c724563a31d885931b81c069123ebeb,1325404642,33.294702,-86.883989,0
608,01-01-2019 07:57,4010002218955876,fraud_Kling-Grant,grocery_net,51.66,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,24-08-1983,af2ef0b867d92e8ac93649386cfede3e,1325404651,30.767878000000003,-95.073866,0
609,01-01-2019 07:57,3.8199E+13,fraud_Jast-McDermott,shopping_pos,127.2,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,15-04-1988,df2704afe7f9631383e6de2cd787eba0,1325404657,43.32428,-73.067471,0
610,01-01-2019 07:57,4254074738931278,fraud_Dickinson-Rempel,misc_pos,4.21,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,02-05-1956,9f4d4e234c6959c72fe6d3b838ee8da2,1325404668,41.90332,-77.488693,0
611,01-01-2019 07:57,5.81293E+11,fraud_Sawayn PLC,shopping_pos,113.41,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,06-10-1989,76428385da8b820a5c0a92c71c252247,1325404678,37.297006,-98.889052,0
612,01-01-2019 07:58,3538520143479972,fraud_Pfeffer and Sons,shopping_pos,5.05,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,15-09-1965,dcf8cdcec55f454904a5ba3ce84d7f2c,1325404680,42.353673,-82.645363,0
613,01-01-2019 07:59,3559160581764413,"fraud_Tromp, Kerluke and Glover",grocery_net,49.76,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,15-02-1974,1dc623cb180f12175b8261127373911d,1325404787,41.518353999999995,-78.434401,0
614,01-01-2019 08:01,3.63605E+13,fraud_Jewess LLC,shopping_pos,9.37,Christopher,Raymond,M,766 Potter Well,West Chazy,NY,12992,44.797,-73.5112,4778,Engineering geologist,14-06-1954,12531e028723e2ea18cf87e904d251cf,1325404862,44.6475,-73.332048,0
615,01-01-2019 08:02,4509142395811241,fraud_Stracke-Lemke,grocery_pos,134.75,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",12-07-1926,191dca77329814273405b21645f18456,1325404958,31.198751,-81.574855,0
616,01-01-2019 08:03,3504178999463051,"fraud_Streich, Hansen and Veum",gas_transport,92.32,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",23-07-1992,91e8769df7b592107cb9ca0ee4c98ff5,1325405013,41.192721999999996,-84.951088,0
617,01-01-2019 08:03,6011148190095209,fraud_Murray-Smitham,grocery_pos,218.2,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",04-10-1991,77c4bf620494a9ffb6e9d8ef9cc133b5,1325405022,38.190053999999996,-121.705641,0
618,01-01-2019 08:04,3547560454237873,"fraud_Schaefer, Maggio and Daugherty",gas_transport,40.03,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",21-12-1966,f3b8bdcb97af631137ad05725f717cd2,1325405058,44.580163,-85.781021,0
619,01-01-2019 08:04,3.00304E+13,fraud_Roberts-Beahan,misc_pos,35.42,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",17-11-1993,9cd08482b3d7112f2e477cbc67716c31,1325405085,30.928091,-98.939276,0
620,01-01-2019 08:05,4503101193493052864,fraud_Brown PLC,misc_net,4.32,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,03-07-1979,b42bf7bb777166ab536d4d2b01ccf9d0,1325405104,27.409065000000002,-81.897281,0
